"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition"
"1087",2547,4.39444915467244,"RL",4.18965474202643,8.74608021735751,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,6,1976,1976,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","Fa","CBlock","TA","TA","Av","GLQ",6.22455842927536,"Unf",0,6.12468339089421,6.86797440897029,"GasA","TA","Y","SBrkr",6.95177216439891,0,0,6.95177216439891,1,0,1,0,3,0.693147180559945,"TA",7,"Typ",1,"Fa","Detchd",1976,"Unf",2,528,"TA","Fa","Y",5.43372200355424,0,0,0,0,0,NA,NA,NA,0,4,2007,"WD","Normal"
"1088",2548,4.51085950651685,"RL",NA,9.1649245084457,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","Duplex","2Story",5,6,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","Y","SBrkr",7.00397413672268,7.0335064842877,0,7.71154897962915,0,0,2,1,5,1.09861228866811,"TA",11,"Typ",0,NA,"Attchd",1979,"Fin",2,579,"TA","Gd","Y",0,0,0,0,0,0,NA,NA,NA,0,2,2007,"WD","Normal"
"1089",2549,4.11087386417331,"RL",4.11087386417331,8.85708813531495,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",5,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","Gd","No","GLQ",6.41673228251233,"Unf",0,4.82028156560504,6.59987049921284,"GasA","Gd","Y","SBrkr",6.59987049921284,6.51471269087253,0,7.25063551189868,1,0,2,1,3,0.693147180559945,"TA",6,"Typ",0,NA,"BuiltIn",2005,"Fin",2,489,"TA","TA","Y",0,4.45434729625351,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal"
"1090",2550,3.04452243772342,"RL",4.85981240436167,10.5787507639975,"Pave",NA,"IR1","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",10,5,2008,2009,"Hip","CompShg","CemntBd","CmentBd","Stone",7.11069612297883,"Ex","TA","PConc","Ex","TA","Gd","GLQ",8.29679586577005,"Unf",0,6.99025650049388,8.536211197252,"GasA","Ex","Y","SBrkr",8.536211197252,0,0,8.536211197252,1,0.693147180559945,2,1,2,0.693147180559945,"Ex",15,"Typ",2,"Gd","Attchd",2008,"Fin",3,1154,"TA","TA","Y",6.30444880242198,6.18414889093748,0,0,0,0,NA,NA,NA,9.74102744483773,10,2007,"New","Partial"
"1091",2551,5.19849703126583,"RM",3.58351893845611,8.20958048347558,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",4.34380542185368,"TA","TA","PConc","Gd","TA","Gd","GLQ",6.14846829591765,"Unf",0,4.39444915467244,6.30627528694802,"GasA","Ex","Y","SBrkr",6.9782137426307,0,0,6.9782137426307,1,0,1,0,2,0.693147180559945,"Gd",5,"Typ",0,NA,"Basment",2005,"Fin",2,525,"TA","TA","Y",0,3.80666248977032,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal"
"1092",2552,3.04452243772342,"RL",4.17438726989564,8.764209507142,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1959,2000,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","Av","Rec",4.35670882668959,"ALQ",6.72383244082121,3.97029191355212,6.86797440897029,"GasA","Ex","Y","SBrkr",6.86797440897029,0,0,6.86797440897029,1,0,1,0,2,0.693147180559945,"Fa",4,"Typ",0,NA,"Detchd",1959,"Unf",1,392,"TA","TA","Y",4.97673374242057,0,3.58351893845611,0,0,0,NA,NA,NA,0,12,2007,"WD","Normal"
"1093",2553,4.51085950651685,"RL",4.31748811353631,8.83680988239836,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,3,1955,1955,"Gable","CompShg","AsbShng","Plywood","BrkCmn",4.85981240436167,"TA","TA","PConc",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","N","SBrkr",7.05012252026906,0,0,7.05012252026906,0,0,2,0,2,1.09861228866811,"Fa",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,0,0,0,0,NA,NA,NA,0,9,2007,"WD","Normal"
"1094",2554,4.51085950651685,"RL",3.97029191355212,9.07589427542326,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",5,6,1946,1950,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,7.08673793451058,7.08673793451058,"GasA","TA","N","SBrkr",7.08673793451058,0,0,7.08673793451058,0,0,2,0,4,1.09861228866811,"TA",8,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",4.77912349311153,0,0,0,0,0,NA,"GdWo",NA,0,7,2007,"WD","Abnorml"
"1095",2555,3.71357206670431,"RL",4.14313472639153,9.21463115339334,"Pave",NA,"Reg","Bnk","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,8,1920,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",4.97673374242057,"ALQ",5.63121178182137,5.47646355193151,6.49375383985169,"GasA","TA","Y","SBrkr",6.60800062529609,4.83628190695148,0,6.76388490856244,1,0,1,0,2,0.693147180559945,"TA",4,"Typ",1,"Gd","Detchd",1920,"Unf",1,216,"TA","TA","Y",0,0,4.44265125649032,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal"
"1096",2556,3.04452243772342,"RL",4.11087386417331,9.00859131751613,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.30078579466324,"Unf",0,5.41610040220442,6.64509096950564,"GasA","TA","Y","SBrkr",6.64509096950564,0,0,6.64509096950564,0,0,1,0,2,0.693147180559945,"TA",4,"Typ",1,"Fa","Detchd",1959,"Unf",1,355,"TA","TA","Y",0,0,5.28320372873799,0,0,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal"
"1097",2557,3.04452243772342,"RL",4.11087386417331,9.00859131751613,"Pave",NA,"Reg","HLS","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1955,1955,"Gable","CompShg","WdShing","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.52649485957079,"Unf",0,5.20948615284142,6.76272950693188,"GasA","TA","Y","SBrkr",6.76272950693188,0,0,6.76272950693188,1,0,1,0,3,0.693147180559945,"TA",5,"Typ",0,NA,"Detchd",1996,"Unf",2,528,"TA","TA","N",5.28320372873799,0,0,0,0,0,NA,NA,NA,0,10,2007,"COD","Family"
"1098",2558,4.51085950651685,"RL",4.11087386417331,9.29569203907569,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","Duplex","2Story",5,6,1923,1950,"Hip","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","PConc","TA","TA","Mn","Rec",5.91889385427315,"Unf",0,6.83087423464618,7.16780918431644,"Grav","Fa","N","FuseA",7.16780918431644,7.16780918431644,0,7.86057078553866,2,0,2,0,6,1.09861228866811,"TA",12,"Min2",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,6.61069604471776,5.48479693349065,0,0,0,NA,NA,"Shed",7.32184971378836,1,2007,"WD","AdjLand"
"1099",2559,3.43398720448515,"RL",4.00733318523247,8.88516409509682,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,5,1926,1950,"Hip","CompShg","Stucco","Plywood","None",0,"TA","TA","PConc","TA","TA","Mn","BLQ",5.76832099579377,"Unf",0,6.87935580446044,7.16317239084664,"GasA","TA","Y","SBrkr",7.26052259808985,0,0,7.26052259808985,0,0,1,0,3,0.693147180559945,"TA",6,"Typ",0,NA,"Detchd",1973,"Unf",1,352,"TA","TA","Y",0,0,4.17438726989564,0,0,0,NA,"MnPrv",NA,0,4,2007,"WD","Normal"
"1100",2560,3.93182563272433,"RL",3.95124371858143,8.82790796297859,"Pave",NA,"Reg","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",6,7,1921,2005,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",4.7361984483945,"Unf",0,6.289715570909,6.48004456192665,"GasA","Gd","Y","SBrkr",6.63331843328038,6.29156913955832,0,7.1693500166706,0,0,2,0,2,0.693147180559945,"TA",8,"Typ",1,"Gd","Detchd",1994,"Unf",1,240,"TA","TA","P",5.37989735354046,0,5.12989871492307,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal"
"1101",2561,4.26267987704132,"RL",4.15888308335967,8.29429960885724,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,8,1930,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","No","GLQ",5.50938833662798,"Unf",0,5.65599181081985,6.27664348934164,"GasA","TA","Y","SBrkr",6.34212141872115,6.27664348934164,0,7.00215595440362,1,0,1,0,2,0.693147180559945,"TA",5,"Typ",1,"Gd","Detchd",1930,"Unf",1,216,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,6,2007,"WD","Normal"
"1102",2562,4.26267987704132,"RL",3.98898404656427,8.81299223196997,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,1921,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,6.37331978957701,6.37331978957701,"GasA","TA","N","SBrkr",6.74758652682932,6.37331978957701,0,7.27031288607902,0,0,1,0,3,0.693147180559945,"TA",7,"Typ",1,"Gd","Detchd",1992,"Unf",1,228,"TA","TA","Y",5.22035582507832,0,0,0,0,0,NA,NA,NA,0,4,2007,"CWD","Normal"
"1103",2563,4.26267987704132,"RL",3.98898404656427,8.87570644462861,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,8,1926,1991,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,6.53233429222235,6.53233429222235,"GasA","TA","Y","SBrkr",6.53233429222235,6.65415252018322,0,7.28756064030972,0,0,1,0,3,0.693147180559945,"TA",6,"Typ",1,"Gd","Detchd",1926,"Unf",1,225,"TA","TA","N",0,0,4.76217393479776,0,0,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal"
"1104",2564,4.26267987704132,"RL",4.11087386417331,8.88613261817495,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2.5Unf",7,7,1927,1992,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,6.74758652682932,6.74758652682932,"GasA","Gd","Y","SBrkr",6.76619171466035,6.74758652682932,0,7.44949800538285,0,0,2,1,4,0.693147180559945,"Gd",8,"Typ",1,"TA","Detchd",1927,"Unf",2,264,"TA","TA","Y",5.67675380226828,0,4.11087386417331,0,5.03695260241363,0,NA,"GdPrv",NA,0,10,2007,"WD","Normal"
"1105",2565,3.04452243772342,"RL",4.84418708645859,9.48105429619781,"Pave",NA,"IR2","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,5,1951,1951,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Fa","Y","SBrkr",7.11232744471091,0,0,7.11232744471091,0,0,1,1,2,0.693147180559945,"TA",7,"Min1",1,"Gd","Attchd",1951,"Fin",2,400,"TA","TA","Y",5.16478597392351,3.2188758248682,4.79579054559674,0,5.43372200355424,0,NA,NA,NA,0,6,2007,"WD","Normal"
"1106",2566,3.93182563272433,"RL",4.70953020131233,8.9632882756103,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",4,6,1930,2003,"Gable","CompShg","AsbShng","CmentBd","None",0,"TA","Gd","BrkTil","TA","Gd","No","GLQ",5.24702407216049,"Unf",0,6.60934924316738,6.83625927727707,"GasA","Ex","Y","SBrkr",7.11558212618445,6.26530121273771,0,7.47079377419506,0,0,2,0,4,0.693147180559945,"Gd",7,"Typ",1,"TA","Detchd",1930,"Unf",1,231,"Fa","TA","Y",0,3.71357206670431,0,0,0,0,NA,NA,NA,0,11,2007,"WD","Normal"
"1107",2567,5.25227342804663,"RL",4.38202663467388,8.73584667745758,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","2fmCon","1.5Fin",5,5,1941,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Fa","No","LwQ",6.2803958389602,"Unf",0,5.27811465923052,6.59167373200866,"GasA","Ex","Y","SBrkr",6.63463335786169,6.39024066706535,0,7.21229446850034,0,0,2,0,3,0.693147180559945,"TA",5,"Typ",0,NA,"Detchd",1966,"Unf",2,528,"TA","TA","Y",0,0,0,0,4.97673374242057,0,NA,"MnPrv",NA,0,10,2007,"WD","Normal"
"1108",2568,3.04452243772342,"RL",NA,10.1458845607722,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,4,1960,1960,"Gable","CompShg","Wd Sdng","MetalSd","BrkFace",6.04973345523196,"TA","Fa","CBlock","TA","Gd","Mn","LwQ",6.29341927884648,"Rec",6.92853781816467,0,7.35308192051543,"GasA","TA","Y","SBrkr",7.35308192051543,0,0,7.35308192051543,0,0,1,1,3,0.693147180559945,"TA",6,"Typ",3,"TA","Attchd",1960,"RFn",2,580,"TA","TA","Y",0,4.33073334028633,6.37161184723186,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal"
"1109",2569,3.04452243772342,"RL",NA,9.97952223881212,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,6,1968,1968,"Hip","CompShg","HdBoard","BrkFace","None",0,"TA","TA","PConc","Gd","TA","No","BLQ",6.70196036600254,"Unf",0,6.51619307604296,7.30586003268401,"GasA","Ex","Y","SBrkr",7.30586003268401,0,0,7.30586003268401,0,0.693147180559945,2,0,3,0.693147180559945,"TA",7,"Typ",2,"Gd","Attchd",1968,"RFn",2,552,"TA","TA","Y",0,0,5.37989735354046,0,0,0,NA,NA,NA,0,9,2007,"CWD","Normal"
"1110",2570,5.08140436498446,"RM",3.2188758248682,7.48605261786314,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","Norm","Twnhs","2Story",6,6,1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","Gd","TA","No","GLQ",5.80211837537706,"Unf",0,5.23110861685459,6.24804287450843,"GasA","Gd","Y","SBrkr",6.27287700654617,6.24804287450843,0,6.95272864462487,0,0,1,0,2,0.693147180559945,"TA",5,"Typ",1,"TA","Detchd",1980,"Unf",2,462,"TA","TA","Y",5.19849703126583,0,0,0,0,0,NA,"MnPrv",NA,0,12,2007,"WD","Normal"
"1111",2571,3.04452243772342,"RL",NA,9.79099052130898,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",4,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.42714413340862,7.42714413340862,"GasA","Gd","Y","SBrkr",7.42714413340862,0,0,7.42714413340862,0,0,2,0,4,0.693147180559945,"Gd",7,"Typ",0,NA,"Attchd",1996,"Unf",2,628,"TA","TA","Y",5.03043792139244,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
"1112",2572,4.79579054559674,"RM",3.58351893845611,8.27078101316267,"Pave",NA,"IR1","Bnk","AllPub","Inside","Mod","Blueste","Norm","Norm","TwnhsE","1Story",8,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.35957386867238,"Unf",0,6.0591231955818,6.91274282049318,"GasA","Gd","Y","SBrkr",6.92853781816467,0,0,6.92853781816467,1,0,1,0,1,0.693147180559945,"TA",4,"Typ",0,NA,"Attchd",1988,"Unf",2,509,"TA","TA","Y",4.91265488573605,0,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal"
"1113",2573,3.04452243772342,"RL",NA,9.9375990821649,"Pave",NA,"IR1","Bnk","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1Story",7,5,1971,1971,"Gable","CompShg","Plywood","Plywood","BrkFace",6.48157712927643,"TA","TA","CBlock","Gd","TA","No","Rec",6.07534603108868,"Unf",0,7.14124512235049,7.43661726523423,"GasA","Ex","Y","SBrkr",7.43661726523423,0,0,7.43661726523423,0,0,2,0,3,0.693147180559945,"TA",7,"Typ",2,"TA","Attchd",1971,"Fin",2,625,"TA","TA","Y",0,4.99043258677874,0,0,0,0,NA,"GdWo",NA,0,2,2007,"WD","Normal"
"1114",2574,3.04452243772342,"RL",4.26267987704132,9.80062391707689,"Pave",NA,"IR1","HLS","AllPub","CulDSac","Gtl","Crawfor","Norm","Norm","1Fam","1Story",8,5,1986,1986,"Gable","CompShg","WdShing","Plywood","None",0,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,5.63478960316925,5.63478960316925,"GasA","Gd","Y","SBrkr",7.91095738284559,0,0,7.91095738284559,0,0,2,1,2,0.693147180559945,"Gd",6,"Typ",1,"Gd","Attchd",1986,"Fin",2,691,"Gd","Gd","Y",5.37989735354046,4.17438726989564,5.13579843705026,0,0,5.43372200355424,"Ex",NA,NA,0,8,2007,"WD","Normal"
"1115",2575,3.93182563272433,"RM",3.93182563272433,8.8538082749772,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",6,7,1940,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",5.92958914338989,"Unf",0,5.84643877505772,6.58063913728495,"GasA","Gd","Y","FuseA",6.58063913728495,6.20657592672493,0,7.10332206252611,0,0,1,0,3,0.693147180559945,"Gd",6,"Typ",0,NA,"Detchd",1965,"Fin",2,720,"TA","TA","Y",0,0,3.43398720448515,0,0,0,NA,"MnPrv",NA,0,5,2007,"WD","Normal"
"1116",2576,3.93182563272433,"RM",3.93182563272433,8.89412164138221,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",5,7,1925,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","BrkTil","TA","Po","No","Unf",0,"Unf",0,6.84268328223842,6.84268328223842,"GasA","Ex","Y","SBrkr",6.84268328223842,6.50128967054039,0,7.3790081276283,0,0,2,0,3,0.693147180559945,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,0,5.17614973257383,0,0,NA,NA,NA,0,9,2007,"WD","Normal"
"1117",2577,4.26267987704132,"RM",3.93182563272433,9.11173476822206,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",5,6,1923,1999,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","BrkTil","Gd","TA","No","ALQ",6.30809844150953,"Unf",0,5.74300318780948,6.75693238924755,"GasA","Ex","Y","SBrkr",6.84906628263346,6.78784498230958,0,7.51152464839087,0,0,2,0,3,0.693147180559945,"Gd",6,"Typ",0,NA,"Detchd",NA,NA,NA,NA,NA,NA,"Y",5.16478597392351,0,5.36129216570943,0,0,0,NA,"MnPrv",NA,0,3,2007,"WD","Alloca"
"1118",2578,3.43398720448515,"RM",3.85014760171006,8.20876404581967,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Artery","Norm","1Fam","1Story",5,7,1922,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,6.70563909486,6.70563909486,"GasA","Ex","Y","SBrkr",6.70563909486,0,0,6.70563909486,0,0,1,0,2,0.693147180559945,"TA",5,"Typ",0,NA,"Detchd",1922,"Unf",1,100,"Fa","Fa","N",0,0,4.57471097850338,0,0,0,NA,NA,NA,0,9,2007,"WD","Normal"
"1119",2579,3.93182563272433,"RM",4.17438726989564,9.31181334090682,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",2,4,1939,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Ex","Y","SBrkr",6.46302945692067,0,5.32787616878958,6.74051935960622,0,0,1,0,1,0.693147180559945,"TA",4,"Maj2",0,NA,"Detchd",1950,"Unf",1,256,"TA","Fa","N",3.89182029811063,0,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal"
"1120",2580,5.25227342804663,"C (all)",4.33073334028633,9.01808968410434,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Feedr","Norm","2fmCon","2Story",5,6,1895,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,6.86484777797086,6.86484777797086,"GasA","Fa","N","SBrkr",6.94215670569947,6.86484777797086,0,7.59689443814454,0,0,2,0,4,1.09861228866811,"TA",9,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,4.89783979995091,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
"1121",2581,3.04452243772342,"C (all)",4.18965474202643,8.78966009806154,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,6,1957,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",6.87523208727658,"Unf",0,4.67282883446191,6.97914527506881,"GasA","Gd","Y","FuseA",6.97914527506881,0,0,6.97914527506881,1,0,1,0,3,0.693147180559945,"TA",6,"Typ",0,NA,"Detchd",1985,"Unf",2,720,"TA","TA","Y",0,6.09807428216624,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Abnorml"
"1122",2582,3.43398720448515,"C (all)",4.11087386417331,8.70963008195129,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",5,9,1930,2007,"Hip","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","BrkTil","TA","TA","No","ALQ",6.60394382460047,"Unf",0,4.61512051684126,6.73101810048208,"GasA","Ex","Y","SBrkr",6.90975328164481,0,0,6.90975328164481,0,0,1,0,2,0.693147180559945,"Gd",5,"Typ",0,NA,"Detchd",1930,"Unf",1,216,"TA","Po","N",5.04342511691925,0,3.76120011569356,4.46590811865458,0,0,NA,NA,NA,0,11,2007,"WD","Normal"
"1123",2583,4.79579054559674,"RM",4.0943445622221,8.62497078358967,"Pave",NA,"IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Hip","CompShg","CemntBd","CmentBd","Stone",6.16120732169508,"Gd","TA","PConc","Gd","TA","Gd","GLQ",7.36137542897735,"Unf",0,0,7.36137542897735,"GasA","Gd","Y","SBrkr",7.39387829010776,0,0,7.39387829010776,1,0.693147180559945,2,0,2,0.693147180559945,"Gd",5,"Typ",1,"Gd","Attchd",2006,"Fin",2,495,"TA","TA","Y",4.82028156560504,0,0,0,5.03695260241363,0,NA,NA,NA,0,10,2007,"New","Partial"
"1124",2584,4.45434729625351,"RL",NA,9.40516674990861,"Pave",NA,"IR1","Bnk","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1979,1979,"Gable","CompShg","HdBoard","Wd Shng","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",6.90975328164481,"Unf",0,0,6.90975328164481,"GasA","TA","Y","SBrkr",7.17011954344963,0,0,7.17011954344963,1,0,2,0,2,0.693147180559945,"Gd",5,"Typ",1,"Po","BuiltIn",1979,"RFn",2,486,"TA","TA","Y",4.44265125649032,0,5.40717177146012,0,0,0,NA,"MnPrv",NA,0,1,2007,"WD","Normal"
"1125",2585,3.04452243772342,"RL",4.39444915467244,9.21044036697652,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.11799381241676,"Gd","TA","PConc","Gd","TA","No","GLQ",6.37331978957701,"Unf",0,6.75343791859778,7.27378631784489,"GasA","Ex","Y","SBrkr",7.23921497377981,0,0,7.23921497377981,0,0,2,0,3,0.693147180559945,"Gd",6,"Typ",1,"Gd","Attchd",2002,"Fin",3,650,"TA","TA","Y",5.12989871492307,3.91202300542815,0,0,0,0,NA,NA,NA,0,12,2007,"WD","Normal"
"1126",2586,3.04452243772342,"RL",3.80666248977032,9.46226572471585,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",7.23921497377981,"Unf",0,2.89037175789616,7.25134498337221,"GasA","Ex","Y","SBrkr",7.25134498337221,0,0,7.25134498337221,1,0,1,1,1,0.693147180559945,"Gd",4,"Typ",1,"Gd","Attchd",2002,"RFn",2,576,"TA","TA","Y",0,4.97673374242057,0,0,4.98360662170834,0,NA,NA,NA,0,7,2007,"WD","Normal"
