,30,50,60,90,160,C (all),RL,RM,AlleyGrvl,Alleynan,IR1,IR2,Reg,Bnk,HLS,CulDSac,BrDale,BrkSide,Edwards,IDOTRR,MeadowV,NAmes,NoRidge,NridgHt,OldTown,Sawyer,Somerst,StoneBr,Timber,Condition1Artery,Condition1Feedr,Condition1Norm,1Fam,Duplex,Gable,Hip,CompShg,WdShngl,Exterior2ndCmentBd,Exterior2ndMetalSd,Exterior2ndVinylSd,Exterior2ndWd Sdng,BrkFace,None,Stone,FuseA,FuseF,SBrkr,Attchd,BuiltIn,Detchd,N,Y,WD,Abnorml,Normal,Partial,LotFrontage,LotArea,OverallQual,YearBuilt,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SalePrice,ExterQual,BsmtQual,BsmtCond,BsmtExposure,HeatingQC,KitchenQual,GarageQual,PoolQC,BsmtFinType1,CentralAir,Functional,GarageFinish,Fence
1230,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.84644089716,5,1977,6.21260609575,6.48157712928,7.21670948671,1259,0,4,1.09861228867,12,1,2,5.04985600725,3.21887582487,4.98360662171,0.0,12.1547846143,1.38629436112,1.60943791243,1.38629436112,2,5,3,1.38629436112,0.0,6,1,2.19722457734,2,0.0
1231,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,70.0,8.95273476711,5,1962,6.68959926918,5.71702770141,7.00940893271,0,1,3,0.69314718056,6,0,2,0.0,2.94443897917,0.0,0.0,11.7943454715,1.38629436112,1.38629436112,1.38629436112,3,3,3,1.38629436112,0.0,5,1,2.19722457734,1,1.09861228867
1232,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,70.0,9.19451582163,4,1962,0.0,0.0,0.0,0,0,2,1.09861228867,6,0,2,0.0,0.0,0.0,0.0,11.5307752062,1.38629436112,0.0,0.0,0,3,3,1.38629436112,0.0,0,1,2.19722457734,1,0.0
1233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.40598938898,5,1959,6.90875477932,5.24174701506,7.08086789669,0,1,3,0.69314718056,6,0,2,0.0,0.0,0.0,0.0,11.8635893788,1.38629436112,1.38629436112,1.38629436112,2,2,3,1.38629436112,0.0,3,1,2.19722457734,2,1.38629436112
1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,55.0,9.05087559733,5,1911,0.0,6.84694313959,6.84694313959,940,0,4,0.69314718056,7,0,0,0.0,5.2626901889,0.0,0.0,11.7752974217,1.38629436112,1.38629436112,1.38629436112,3,3,3,0.0,0.0,1,0,2.19722457734,0,0.0
1235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,96.0,9.48288342559,5,1914,0.0,6.61740297797,6.61740297797,892,0,4,0.69314718056,9,0,1,5.31811999384,3.7135720667,0.0,0.0,11.8414231319,1.38629436112,1.60943791243,1.38629436112,3,4,3,1.09861228867,0.0,1,1,2.19722457734,1,0.0
1236,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,36.0,7.87435882473,7,2003,0.0,6.63987583383,6.63987583383,862,0,2,0.69314718056,6,0,2,0.0,3.33220451018,0.0,0.0,12.0754000199,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,1,1,2.19722457734,2,0.0
1237,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,41.0,9.42496776352,7,2004,0.0,6.74288063579,6.74288063579,1101,0,4,0.69314718056,8,1,2,4.61512051684,3.89182029811,0.0,0.0,12.1807599657,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,1,1,2.19722457734,3,0.0
1238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,63.0,9.47830431356,6,2005,0.0,7.04053639022,7.04053639022,0,0,3,0.69314718056,6,0,2,0.0,0.0,0.0,0.0,11.8671042962,1.60943791243,1.60943791243,1.38629436112,2,5,3,1.38629436112,0.0,1,1,2.19722457734,1,0.0
1239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,64.0,9.10919318997,8,2006,6.06145691893,6.9555926084,7.29776828253,0,0,2,0.69314718056,6,1,2,4.7957905456,3.52636052462,0.0,0.0,12.490879338,1.60943791243,1.60943791243,1.38629436112,3,5,5,1.38629436112,0.0,6,1,2.19722457734,2,0.0
1240,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,65.0,9.00687689143,7,2003,6.31173480915,5.81413053183,6.78558764501,884,1,3,0.69314718056,8,0,2,0.0,4.15888308336,0.0,0.0,12.3234155844,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,6,1,2.19722457734,2,0.0
1241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,83.0,9.19522673417,7,2007,0.0,7.43248380792,7.43248380792,0,0,3,0.69314718056,7,0,3,0.0,4.04305126783,0.0,0.0,12.4225097589,1.60943791243,1.60943791243,1.38629436112,3,5,4,1.38629436112,0.0,1,1,2.19722457734,2,0.0
1242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,85.0,9.27105910701,7,1974,6.78671695061,0.0,6.9603477291,0,1,3,0.69314718056,6,2,2,0.0,4.7957905456,0.0,0.0,12.0435595984,1.38629436112,1.60943791243,1.38629436112,4,3,4,1.38629436112,0.0,6,1,2.19722457734,2,1.38629436112
1243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,107.0,9.53906841386,10,2006,7.23489842031,6.53813982377,7.63867982388,0,1,2,0.69314718056,7,1,3,5.37989735354,5.43807930892,0.0,0.0,13.0497948351,1.79175946923,1.79175946923,1.60943791243,4,5,5,1.38629436112,0.0,6,1,2.19722457734,3,0.0
1244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.34452155344,8,1929,0.0,6.67582322163,6.67582322163,725,0,3,0.69314718056,7,2,2,0.0,0.0,0.0,0.0,12.3458389357,1.38629436112,1.60943791243,1.38629436112,2,2,4,1.38629436112,0.0,1,1,2.19722457734,1,0.0
1245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,78.0,9.40021665317,6,1984,0.0,6.37331978958,6.37331978958,728,0,3,0.69314718056,7,1,2,5.5947113796,4.72738781871,0.0,4.99721227376,12.0895444472,1.38629436112,1.60943791243,1.38629436112,2,5,3,1.38629436112,0.0,1,1,2.19722457734,3,0.0
1246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,65.0,9.00282407655,7,2005,0.0,6.62936325344,6.62936325344,797,0,3,0.69314718056,6,0,2,0.0,3.82864139649,0.0,0.0,12.13619188,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,1,1,2.19722457734,2,0.0
1247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.41970948987,6,1976,6.29156913956,6.1612073217,6.92067150425,0,1,3,0.69314718056,6,0,3,0.0,0.0,0.0,0.0,12.0429711935,1.38629436112,1.38629436112,1.38629436112,3,3,3,1.38629436112,0.0,6,1,2.19722457734,1,0.0
1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,60.0,9.1696225387,6,1917,5.76832099579,6.0330862218,6.60123011873,924,0,3,0.69314718056,8,1,2,0.0,0.0,5.56068163102,0.0,11.7714438821,1.38629436112,1.60943791243,1.38629436112,2,2,3,1.09861228867,0.0,3,0,2.19722457734,1,0.0
1249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,60.0,8.88197518425,5,1950,6.2822667469,5.50938833663,6.77650699237,0,0,3,0.69314718056,6,0,1,0.0,4.39444915467,0.0,0.0,11.6868871754,1.38629436112,1.38629436112,1.38629436112,2,3,3,1.38629436112,0.0,4,1,2.19722457734,1,0.0
1250,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,93.0,9.32018083766,7,1968,6.97166860473,6.95272864462,7.65491704785,0,1,3,0.69314718056,8,2,2,0.0,0.0,0.0,0.0,12.4049276026,1.60943791243,1.38629436112,1.38629436112,2,5,5,1.38629436112,0.0,5,1,2.19722457734,3,0.0
1251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.05102220819,7,2003,0.0,7.24850407237,7.24850407237,0,0,2,0.69314718056,6,1,2,5.00394630595,3.61091791264,0.0,0.0,12.0538010325,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,1,1,2.19722457734,2,0.0
1252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,62.0,9.19614002258,5,1968,6.2363695902,5.87211778948,6.76272950693,0,1,3,0.69314718056,5,0,1,3.52636052462,0.0,0.0,0.0,11.7752974217,1.38629436112,1.38629436112,1.38629436112,2,3,3,1.38629436112,0.0,4,1,2.19722457734,2,1.09861228867
1253,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.77241028893,7,1974,4.83628190695,3.61091791264,7.0842264221,651,1,3,0.69314718056,9,2,2,5.39816270152,3.87120101091,0.0,0.0,12.5913384477,1.60943791243,1.38629436112,1.38629436112,4,3,4,1.38629436112,0.0,2,1,2.19722457734,2,1.38629436112
1254,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,60.0,8.84390365084,7,2003,0.0,6.61606518513,6.61606518513,896,0,3,0.69314718056,7,1,2,5.18738580584,4.85981240436,0.0,0.0,12.0161281075,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,1,1,2.19722457734,3,0.0
1255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,52.0,8.73889570493,6,1931,6.05443934627,6.13122648948,6.78558764501,408,0,3,0.69314718056,6,1,1,0.0,0.0,0.0,4.7957905456,11.7558794867,1.38629436112,1.38629436112,1.09861228867,2,3,3,1.38629436112,0.0,2,1,2.19722457734,1,0.0
1256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,91.0,9.56829449741,8,1994,7.18159194461,6.51174532964,7.59438124255,0,1,2,0.69314718056,7,1,2,5.57215403218,3.61091791264,0.0,0.0,12.6165286119,1.60943791243,1.60943791243,1.38629436112,4,5,4,1.38629436112,0.0,6,1,2.19722457734,3,0.0
1257,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,56.0,8.30918452769,5,1922,0.0,6.76272950693,6.76272950693,0,0,2,0.69314718056,4,0,0,0.0,4.5747109785,0.0,0.0,11.5119349746,1.38629436112,1.09861228867,1.38629436112,2,5,3,0.0,0.0,1,1,2.19722457734,0,0.0
1258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,59.0,9.16826759555,7,2005,6.48616078894,5.3082676974,6.7534379186,0,1,2,0.69314718056,5,0,2,5.36129216571,0.0,0.0,0.0,12.1547846143,1.60943791243,1.60943791243,1.38629436112,4,5,4,1.38629436112,0.0,6,1,2.19722457734,3,0.0
1259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,65.0,9.18512512284,6,1969,6.40191719673,2.7080502011,6.96129604591,0,1,3,0.69314718056,6,0,2,5.19849703127,0.0,0.0,4.39444915467,11.9250417383,1.38629436112,1.60943791243,1.38629436112,2,4,3,1.38629436112,0.0,5,1,2.19722457734,1,0.0
1260,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.1138700265,6,1999,0.0,6.73578001424,6.73578001424,783,0,3,0.69314718056,7,1,2,0.0,4.64439089914,0.0,0.0,12.1062578351,1.38629436112,1.60943791243,1.38629436112,2,5,3,1.38629436112,0.0,1,1,2.19722457734,3,0.0
1261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,80.0,9.1696225387,5,1956,6.22455842928,6.30444880242,6.95749737088,0,0,2,0.69314718056,5,0,1,0.0,0.0,0.0,0.0,11.7667999468,1.38629436112,1.38629436112,1.38629436112,2,4,3,1.38629436112,0.0,3,1,2.19722457734,1,0.0
1262,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.32821229257,4,1957,0.0,7.00760061395,7.00760061395,684,1,5,0.69314718056,8,2,1,4.7957905456,0.0,0.0,0.0,11.9922666136,1.38629436112,1.38629436112,1.38629436112,3,5,3,1.38629436112,0.0,1,1,1.94591014906,1,0.0
1263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,60.0,9.51162944783,6,1919,0.0,6.63987583383,6.63987583383,764,0,3,0.69314718056,8,1,2,0.0,0.0,4.84418708646,0.0,12.1034915969,1.38629436112,1.38629436112,1.38629436112,2,5,3,1.38629436112,0.0,1,1,2.19722457734,1,1.60943791243
1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.0,8.30918452769,6,1998,5.5872486584,7.03878354139,7.24850407237,0,1,2,0.69314718056,5,0,2,4.97673374242,4.2341065046,0.0,0.0,12.1062578351,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,6,1,2.19722457734,3,0.0
1265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,8.22577079935,7,1999,6.1114673395,5.48893772616,6.53958595562,739,1,3,0.69314718056,6,0,2,0.0,3.55534806149,0.0,0.0,12.1221528483,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,6,1,2.19722457734,1,0.0
