"","X","X30","X50","X60","X90","X160","C..all.","RL","RM","AlleyGrvl","Alleynan","IR1","IR2","Reg","Bnk","HLS","CulDSac","BrDale","BrkSide","Edwards","IDOTRR","MeadowV","NAmes","NoRidge","NridgHt","OldTown","Sawyer","Somerst","StoneBr","Timber","Condition1Artery","Condition1Feedr","Condition1Norm","X1Fam","Duplex","Gable","Hip","CompShg","WdShngl","Exterior2ndCmentBd","Exterior2ndMetalSd","Exterior2ndVinylSd","Exterior2ndWd.Sdng","BrkFace","None","Stone","FuseA","FuseF","SBrkr","Attchd","BuiltIn","Detchd","N","Y","WD","Abnorml","Normal","Partial","LotFrontage","LotArea","OverallQual","YearBuilt","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X2ndFlrSF","BsmtFullBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","ExterQual","BsmtQual","BsmtCond","BsmtExposure","HeatingQC","KitchenQual","GarageQual","PoolQC","BsmtFinType1","CentralAir","Functional","GarageFinish","Fence"
"1168",1167,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,59,9.68184287734565,9,2005,7.10578612948127,5.19849703126583,7.24351297466548,7.23345541862144,1,3,0.693147180559945,11,1,3,5.20948615284142,3.63758615972639,0,0,1.6094379124341,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"1169",1168,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,60,9.80162092613256,10,2006,0,7.33236920592906,7.33236920592906,7.52994337060159,0,5,0.693147180559945,10,1,3,5.32300997913841,3.55534806148941,0,0,1.79175946922805,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"1170",1169,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,63,9.41678527366734,9,2006,5.32787616878958,6.79122146272619,6.9985096422506,7.22402480828583,0,4,0.693147180559945,11,1,3,5.50938833662798,3.68887945411394,0,0,1.6094379124341,1.79175946922805,1.6094379124341,4,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"1171",1170,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,82,9.68365102697941,10,2006,7.09589322109753,6.46925031679577,7.5234813125735,6.74405918631135,1,4,0.693147180559945,11,1,3,5.52545293913178,0,0,0,1.79175946922805,1.79175946922805,1.38629436111989,2,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"1172",1171,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,92,9.67551988385643,9,2005,0,7.23777819192344,7.23777819192344,7.24850407237061,0,4,0.693147180559945,10,1,3,5.60947179518496,4.63472898822964,0,0,1.6094379124341,1.79175946922805,1.38629436111989,3,5,5,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"1173",1172,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,9.0055277773467,9,2005,7.0833878476253,6.26149168432104,7.44716835960004,0,1,2,0.693147180559945,7,1,2,5.05624580534831,4.02535169073515,0,0,1.6094379124341,1.79175946922805,1.38629436111989,4,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"1174",1173,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,90,9.81257767717629,9,2005,7.25629723969068,6.20455776256869,7.55538194424027,0,1,3,0.693147180559945,8,2,3,5.8636311755981,4.63472898822964,0,4.82028156560504,1.79175946922805,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"1175",1174,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.2557916348801,6,1980,6.74641212857337,4.93447393313069,6.89669433162271,0,1,2,0.693147180559945,5,1,2,4.94875989037817,3.13549421592915,0,0,1.38629436111989,1.6094379124341,1.38629436111989,3,3,3,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"1176",1175,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,81,9.2620785673806,7,1978,0,6.85224256905188,6.85224256905188,6.81673588059497,0,4,0.693147180559945,8,1,2,5.99396142730657,4.66343909411207,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,1.6094379124341
"1177",1176,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.20311432688444,7,1976,6.91373735065968,3.76120011569356,6.95463886488099,0,1,2,0.693147180559945,5,1,2,6.09807428216624,0,3.71357206670431,0,1.6094379124341,1.79175946922805,1.38629436111989,4,3,3,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"1178",1177,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,75,9.16041456320646,7,2005,6.67076632084587,5.15329159449778,6.86797440897029,7.21450441415114,1,3,0.693147180559945,8,1,2,0,5.50938833662798,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,3,0
"1179",1178,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,81,9.2620785673806,6,1975,6.30809844150953,4.85203026391962,6.51619307604296,6.64248680136726,0,3,0.693147180559945,8,1,2,3.89182029811063,3.36729582998647,0,0,1.38629436111989,1.38629436111989,1.09861228866811,2,3,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"1180",1179,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.21044036697652,6,1974,6.62804137617953,5.85507192220243,7.00669522683704,0,0,3,0.693147180559945,6,0,2,5.69035945432406,4.44265125649032,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,1.09861228866811
"1181",1180,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,8.88197518424887,4,1971,3.04452243772342,5.41610040220442,6.76272950693188,0,0,3,0.693147180559945,5,0,2,4.15888308335967,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,1,0
"1182",1181,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,26,9.07954808172616,6,2002,6.85856503479136,6.28599809450886,7.30518821539304,0,1,2,0.693147180559945,4,0,2,5.28320372873799,4.23410650459726,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"1183",1182,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,24,7.92334821193015,6,1973,0,6.26530121273771,6.26530121273771,6.34212141872115,0,3,0.693147180559945,6,0,2,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"1184",1183,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,24,7.67832635650689,5,1973,5.99893656194668,5.89715386763674,6.64118216974059,6.39859493453521,0,3,0.693147180559945,7,1,2,0,3.61091791264422,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,4,4,1.38629436111989,0,2,0.693147180559945,2.07944154167984,1,0
"1185",1184,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,21,7.54486106865846,6,1972,5.64544689764324,5.36129216570943,6.20455776256869,6.28599809450886,0,3,0.693147180559945,6,0,1,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,5,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"1186",1185,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,21,7.42714413340862,6,1972,5.62401750618734,5.33753807970132,6.18208490671663,6.14418563412565,0,2,0.693147180559945,5,0,1,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"1187",1186,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,21,7.42714413340862,6,1972,5.94803498918065,4.969813299576,6.26530121273771,6.34212141872115,0,3,0.693147180559945,6,0,1,5.8664680569333,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,1,1.6094379124341
"1188",1187,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,53,8.30498958014036,6,1975,6.59030104819669,5.23110861685459,6.97541392745595,0,0,2,0.693147180559945,4,1,2,0,4.02535169073515,0,5.42053499927229,1.38629436111989,1.6094379124341,1.38629436111989,2,4,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"1189",1188,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,65,8.92465630218707,5,1967,5.92425579741453,6.13772705408623,6.8501261661455,0,1,3,0.693147180559945,6,1,1,0,0,5.48479693349065,0,1.38629436111989,1.38629436111989,1.38629436111989,3,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"1190",1189,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,24,7.73236922228439,7,1976,4.79579054559674,6.09582456243222,6.96224346426621,0,1,2,0.693147180559945,4,0,1,0,3.40119738166216,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"1191",1190,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,24,7.68708015578313,6,1976,4.26267987704132,6.66695679242921,6.75227037614174,6.40025744530882,0,3,0.693147180559945,6,1,2,0,3.36729582998647,0,0,1.38629436111989,1.6094379124341,1.38629436111989,2,4,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"1192",1191,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,72,9.70430463866676,9,2006,7.22256601882217,5.91350300563827,7.46106551435428,6.74758652682932,1,4,0.693147180559945,11,1,3,0,0,0,0,1.6094379124341,1.79175946922805,1.6094379124341,2,4,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"1193",1192,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,110,9.69054182619836,8,2004,0,7.38956395367764,7.38956395367764,0,0,2,0.693147180559945,6,1,3,0,0,0,0,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"1194",1193,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,108,9.41156545918937,7,2006,0,7.45124168498768,7.45124168498768,0,0,4,0.693147180559945,8,0,3,0,3.78418963391826,0,0,1.6094379124341,1.79175946922805,1.6094379124341,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"1195",1194,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,120,9.60109785121207,9,2005,7.31721240835984,5.89715386763674,7.53315880745556,0,1,2,0.693147180559945,7,1,3,5.87211778947542,4.04305126783455,0,5.05624580534831,1.79175946922805,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"1196",1195,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,120,9.54509685181389,9,2005,0,6.99484998583307,6.99484998583307,6.99393297522319,0,4,0.693147180559945,10,1,3,5.00394630594546,4.56434819146784,0,0,1.6094379124341,1.6094379124341,1.38629436111989,3,5,5,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"1197",1196,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,82,9.20462406498007,9,2005,7.16317239084664,5.75890177387728,7.38212436573751,6.1463292576689,1,3,0.693147180559945,8,1,2,5.27299955856375,4.44265125649032,0,0,1.79175946922805,1.79175946922805,1.6094379124341,3,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"1198",1197,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,103,9.46249888835892,8,2005,0,7.09837563859079,7.09837563859079,6.95177216439891,0,3,0.693147180559945,8,1,2,5.4971682252932,4.96284463025991,0,0,1.6094379124341,1.79175946922805,1.38629436111989,3,5,5,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"1199",1198,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,82,9.27547246691396,8,2006,0,6.96129604591017,6.96129604591017,7.19743535409659,0,4,0.693147180559945,10,1,3,5.17614973257383,4.17438726989564,0,0,1.6094379124341,1.79175946922805,1.38629436111989,4,4,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"1200",1199,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,82,9.36254630486551,8,2005,6.78105762593618,6.46925031679577,7.32974968904151,6.70318811324086,1,4,0.693147180559945,10,1,3,4.79579054559674,3.55534806148941,0,0,1.6094379124341,1.79175946922805,1.38629436111989,3,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"1201",1200,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,121,9.52944843442782,9,2005,7.11720550316434,6.3297209055227,7.49164547360513,0,1,2,0.693147180559945,6,1,3,5.32300997913841,3.91202300542815,0,0,1.79175946922805,1.79175946922805,1.38629436111989,4,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"1202",1201,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,131,9.60434000197507,9,2004,7.23273313617761,5.98645200528444,7.48493028328966,0,1,2,0.693147180559945,7,1,3,4.97673374242057,4.23410650459726,0,0,1.79175946922805,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"1203",1202,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.48918349576076,8,2004,6.90274273715859,6.05678401322862,7.2591161280971,6.19236248947487,1,3,0.693147180559945,9,1,3,5.12989871492307,4.85203026391962,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"1204",1203,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,48,8.68473946262804,9,2005,6.15909538849193,6.99301512293296,7.35308192051543,0,1,2,0.693147180559945,6,1,2,5.28320372873799,4.04305126783455,0,0,1.79175946922805,1.79175946922805,1.38629436111989,2,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"1205",1204,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,61,8.95428615720471,9,2006,6.93147180559945,6.49828214947643,7.43070708254597,0,1,1,0.693147180559945,6,1,3,5.58724865840025,4.61512051684126,0,0,1.6094379124341,1.79175946922805,1.6094379124341,2,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"1206",1205,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,48,8.75998249497728,9,2006,6.03068526026126,7.13249755166004,7.41878088275079,0,1,2,0.693147180559945,6,1,2,5.43372200355424,4.33073334028633,0,0,1.79175946922805,1.79175946922805,1.6094379124341,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"1207",1206,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,65,9.23386156701753,6,2005,0,6.59167373200866,6.59167373200866,6.59167373200866,0,3,0.693147180559945,8,1,2,0,3.2188758248682,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
