Id,30,50,60,90,160,C (all),RL,RM,AlleyGrvl,Alleynan,IR1,IR2,Reg,Bnk,HLS,CulDSac,BrDale,BrkSide,Edwards,IDOTRR,MeadowV,NAmes,NoRidge,NridgHt,OldTown,Sawyer,Somerst,StoneBr,Timber,Condition1Artery,Condition1Feedr,Condition1Norm,1Fam,Duplex,Gable,Hip,CompShg,WdShngl,Exterior2ndCmentBd,Exterior2ndMetalSd,Exterior2ndVinylSd,Exterior2ndWd Sdng,BrkFace,None,Stone,FuseA,FuseF,SBrkr,Attchd,BuiltIn,Detchd,N,Y,WD,Abnorml,Normal,Partial,LotFrontage,LotArea,OverallQual,YearBuilt,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SalePrice,ExterQual,BsmtQual,BsmtCond,BsmtExposure,HeatingQC,KitchenQual,GarageQual,PoolQC,BsmtFinType1,CentralAir,Functional,GarageFinish,Fence
1065,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,80,14000,7,1996,1201,105,1306,954,1,3,1,7,0,2,296,44,0,0,328000,4,5,3,4,5,4,3,0,6,1,8,2,0
1066,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,59,7837,6,1993,0,799,799,772,0,3,1,7,1,2,0,40,0,0,178000,4,4,3,2,4,3,3,0,1,1,8,2,0
1067,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,80,9760,6,1964,674,0,780,813,1,4,1,7,0,2,328,128,0,189,167900,3,3,3,4,3,3,3,0,6,1,8,2,0
1068,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,42,3964,6,1973,837,105,942,1230,1,5,1,10,1,2,728,20,0,0,151400,3,4,3,2,4,3,3,0,5,1,4,3,4
1069,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,60,9600,5,1949,220,625,845,0,0,2,1,4,0,2,0,0,0,0,135000,3,3,3,2,3,4,3,0,5,1,8,1,0
1070,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,72,10152,5,1956,586,462,1048,0,1,3,1,6,0,1,0,20,0,192,135000,3,3,3,2,3,3,3,0,4,1,8,1,0
1071,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,78,11700,6,1968,298,429,727,727,0,4,1,8,0,2,0,0,0,0,154000,3,3,3,2,5,3,3,0,3,1,8,1,0
1072,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,50,7585,5,1948,0,810,810,454,1,4,1,7,1,1,0,0,0,0,91500,3,2,2,3,2,3,3,0,1,1,8,1,0
1073,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,75,7950,6,1977,535,155,690,728,0,3,1,6,0,2,252,0,0,0,159500,3,3,3,2,3,3,3,0,4,1,8,3,3
1074,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,74,8556,7,2006,0,1240,1240,0,0,2,1,5,0,3,140,93,0,0,194000,4,4,3,3,5,4,3,0,1,1,8,2,0
1075,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,75,13125,7,1940,410,390,800,780,0,3,1,6,2,1,0,0,0,0,219500,3,3,3,2,3,3,3,0,4,1,8,1,0
1076,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,60,10800,5,1936,626,170,796,370,0,3,1,7,1,2,436,21,0,0,170000,3,2,3,2,4,4,3,0,5,1,7,1,0
1077,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,15870,5,1969,75,230,1096,0,1,3,1,6,0,1,240,32,0,0,138800,3,3,3,3,5,3,3,0,4,1,8,3,0
1078,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,37,4435,6,2004,662,186,848,0,1,1,1,3,1,2,140,0,0,0,155900,4,4,3,3,5,4,3,0,6,1,8,2,0
1079,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,65,8775,5,1994,495,495,990,0,0,3,1,5,0,1,0,64,0,0,126000,3,4,3,2,4,3,3,0,6,1,8,1,0
1080,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,80,11040,6,1971,656,602,1258,0,0,3,1,5,0,2,55,0,0,0,145000,4,3,3,2,5,4,3,0,5,1,8,2,0
1081,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,75,7500,5,1963,824,216,1040,0,1,3,1,5,0,1,0,0,220,0,133000,3,3,3,2,2,3,3,0,5,1,8,3,3
1082,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,70,8749,7,2002,0,1459,1459,0,0,3,1,6,1,2,192,39,0,0,192000,4,4,3,2,5,4,3,0,1,1,8,2,0
1083,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,80,8800,6,1964,553,698,1251,0,1,3,1,6,2,1,0,116,0,0,160000,3,3,3,2,3,3,3,0,4,1,8,2,3
1084,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,13031,6,1995,592,99,691,807,0,3,1,6,1,2,315,44,0,0,187500,3,4,3,2,4,3,3,0,5,1,8,3,0
1085,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,73,9069,6,1992,747,189,936,0,1,2,1,5,0,2,120,0,0,0,147000,3,4,3,3,5,4,3,0,6,1,8,1,0
1086,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1974,4,1973,334,212,546,546,0,3,1,6,0,1,120,96,0,0,83500,3,3,3,2,3,3,3,0,4,1,8,2,0
1087,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,85,10574,8,2005,0,1082,1082,871,0,3,1,9,1,3,160,50,0,0,252000,4,4,3,3,5,4,3,0,1,1,8,2,0
1088,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,24,2522,7,2004,0,970,970,739,0,3,1,7,0,2,0,40,0,0,137500,4,4,3,2,5,4,3,0,1,1,4,1,0
1089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,37,3316,8,2005,1039,208,1247,0,1,1,1,4,1,2,0,84,0,0,197000,4,4,3,2,5,4,3,0,6,1,8,3,0
1090,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,60,8544,3,1950,0,0,0,0,0,2,2,6,0,2,0,0,0,0,92900,3,0,0,0,2,3,3,0,0,0,8,1,0
1091,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,24,2160,7,1999,510,90,600,628,1,2,1,4,0,2,0,48,0,0,160000,4,4,3,2,5,4,3,0,4,1,8,1,0
1092,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,60,8400,6,1925,423,758,1181,304,0,4,1,7,1,2,342,0,128,0,136500,3,3,3,2,2,3,3,0,3,1,8,1,0
1093,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,71,9230,5,1965,661,203,864,0,1,1,1,6,0,2,0,64,0,0,146000,3,3,3,3,4,4,3,0,6,1,8,1,3
1094,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,74,5868,5,1956,248,448,936,0,1,2,1,4,0,1,0,0,80,160,129000,3,3,3,2,5,3,3,0,4,1,8,3,0
1095,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,78,9317,6,2006,24,1290,1314,0,0,3,1,6,1,2,0,22,0,0,176432,4,4,3,2,4,4,3,0,6,1,8,2,0
1096,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,60,6882,6,1914,0,684,684,582,0,3,1,7,0,0,136,0,115,0,127000,3,3,3,2,3,4,0,0,1,1,8,0,0
1097,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,3696,8,1986,0,1074,1074,0,0,2,1,5,0,2,0,74,137,0,170000,4,4,3,2,5,4,3,0,1,1,8,2,0
1098,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,50,6000,4,1936,672,0,672,567,0,3,1,6,0,1,0,0,0,0,128000,3,3,3,2,3,3,3,0,4,1,8,1,0
1099,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,82,11880,7,1978,704,567,1271,0,0,3,1,7,1,2,0,0,0,0,157000,3,4,3,2,3,3,3,0,5,1,8,2,0
1100,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,60,8400,2,1920,290,0,290,0,0,1,1,3,0,1,0,0,0,0,60000,3,3,2,2,3,2,3,0,3,0,8,1,0
1101,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,61,9758,5,1971,412,251,950,0,0,3,1,5,0,1,0,0,0,0,119500,3,3,3,2,3,3,3,0,4,1,8,1,0
1102,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,70,7000,5,1960,588,422,1010,0,0,2,1,6,0,1,0,16,0,0,135000,3,3,3,2,5,3,3,0,3,1,8,2,1
1103,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,79,8910,6,1959,655,0,655,0,0,3,1,6,1,2,0,0,192,0,159500,3,3,3,3,5,3,3,0,5,1,8,3,0
1104,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,24,2016,5,1970,0,630,630,672,0,3,1,6,0,2,0,0,0,0,106000,3,3,3,2,3,3,3,0,1,1,8,1,0
1105,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,98,12256,8,1994,1032,431,1463,1122,1,3,1,9,2,2,186,32,0,0,325000,4,5,3,3,5,4,3,0,6,1,8,2,0
1106,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,114,10357,7,1990,738,172,910,0,1,3,1,6,1,2,0,244,0,0,179900,4,4,3,3,4,4,3,0,6,1,8,3,0
1107,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,168,23257,7,2006,0,868,868,1134,0,3,1,9,1,2,0,100,0,0,274725,4,5,4,2,5,4,3,0,1,1,8,2,0
1108,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,8063,6,2000,0,924,924,742,0,3,1,7,1,2,100,48,0,0,181000,3,4,3,2,5,3,3,0,1,1,8,2,0
1109,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,107,11362,8,2004,1039,797,1836,0,1,3,1,7,1,3,125,185,0,0,280000,4,5,3,3,5,4,3,0,6,1,8,3,0
1110,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,8000,6,1995,219,554,773,885,1,3,1,8,1,2,224,84,0,0,188000,3,4,3,2,4,3,3,0,6,1,8,3,0
1111,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,80,10480,7,1976,403,400,803,866,0,4,1,8,1,2,0,69,0,0,205000,3,3,3,2,3,3,3,0,5,1,8,2,0
1112,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,73,7100,5,1957,708,108,816,0,1,2,1,5,0,1,0,0,0,0,129900,3,3,3,2,3,3,3,0,6,1,8,1,0
1113,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,66,8923,5,1953,643,365,1008,0,1,2,1,6,0,1,0,18,0,0,134500,3,3,3,2,4,4,3,0,4,1,8,1,0
1114,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,90,5400,5,1954,415,418,833,0,0,2,1,4,0,1,0,0,0,0,117000,3,3,3,2,5,4,3,0,3,1,8,1,3
1115,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,93,12085,8,2007,1004,730,1734,0,1,3,1,7,1,3,0,0,0,0,318000,4,5,3,2,5,5,3,0,6,1,8,2,0
1116,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,7750,8,2002,353,55,408,640,1,3,1,7,1,2,120,0,0,0,184100,4,4,3,2,5,4,3,0,6,1,8,3,0
1117,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,57,9764,5,1967,702,192,894,0,1,3,1,5,0,2,0,0,0,0,130000,3,3,3,2,5,4,3,0,4,1,8,2,0
1118,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,85,13825,5,1958,0,533,533,580,0,3,1,6,0,1,280,34,0,0,140000,3,3,3,2,3,3,3,0,1,1,6,2,0
1119,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,70,7560,5,1959,369,671,1040,0,0,3,1,6,0,1,140,0,252,0,133700,3,3,3,2,3,3,3,0,2,1,8,2,2
1120,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,59,8263,6,1920,0,1012,1012,0,0,2,1,6,1,1,0,22,112,0,118400,3,3,3,2,3,3,3,0,1,1,8,1,3
1121,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,84,10084,7,2005,24,1528,1552,0,0,3,1,7,0,3,144,20,0,0,212900,4,4,3,3,5,4,3,0,6,1,8,2,0
1122,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,8926,4,1956,0,672,672,0,0,3,1,5,0,1,64,0,0,160,112000,3,3,3,2,5,3,3,0,1,1,8,1,3
1123,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,50,9405,5,1947,0,698,698,0,0,2,1,4,0,0,0,200,0,0,118000,3,3,3,2,5,3,0,0,1,1,8,0,0
1124,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,9125,7,1992,0,384,384,670,0,3,1,7,1,2,100,25,0,0,163900,3,4,3,2,4,4,3,0,1,1,8,3,0
1125,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,60,10434,4,1955,0,1005,1005,0,0,2,1,5,1,2,0,0,0,0,115000,3,3,3,2,3,2,2,0,1,1,8,1,0
1126,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,53,3684,7,2007,0,1373,1373,0,0,2,1,7,1,3,143,20,0,0,174000,4,4,3,2,5,4,3,0,1,1,8,3,0
1127,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,182,14572,7,2004,1300,230,1530,0,1,3,1,7,1,3,144,36,0,0,259000,4,4,3,3,5,4,3,0,6,1,8,3,0
1128,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,59,11796,7,2004,0,847,847,1112,0,4,1,8,1,2,100,48,0,0,215000,4,4,3,3,5,4,3,0,1,1,8,3,0
1129,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,60,7200,5,1980,936,0,936,0,1,2,1,4,0,2,49,0,0,0,140000,3,4,3,4,3,3,3,0,6,1,8,1,0
1130,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,65,7804,4,1928,622,500,1122,653,1,4,1,7,2,2,431,44,0,0,135000,3,3,3,2,3,4,3,0,4,1,6,1,3
1131,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,63,10712,5,1991,212,762,974,0,0,3,1,5,0,0,0,28,0,0,93500,3,4,3,3,3,3,0,0,4,1,8,0,3
1132,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,90,9900,6,1880,0,1008,1008,1032,0,5,1,8,0,1,0,48,0,0,117500,3,3,3,3,3,2,2,0,1,1,8,1,0
1133,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,80,9828,8,1995,584,544,1128,878,0,3,1,8,1,2,0,155,0,0,239500,4,4,3,2,5,4,3,0,6,1,8,2,0
1134,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,57,8773,6,1997,0,916,916,684,0,3,1,7,1,2,100,38,0,0,169000,3,4,3,3,4,3,3,0,1,1,8,3,0
1135,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,60,6180,6,1926,0,960,960,0,0,2,1,5,1,1,0,128,0,0,102000,3,3,3,2,3,3,3,0,1,0,8,1,0
1136,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,80,9600,6,1950,280,752,1032,220,0,3,1,6,0,1,0,0,96,0,119000,3,3,3,2,3,3,3,0,4,1,8,1,0
